created_at,text
2017-11-10 01:47:06,RT @fuIIofheII: then close ur eyes dumb homophobic bitch https://t.co/vghBb9IxXE
2017-11-10 01:45:45,"RT @MSTheater: Don't miss @BTS_twt performing here at the @AMAs here on November 19th!

Tickets: https://t.co/bUOpy3VPya https://t.co/fc1Il…"
2017-11-10 01:45:11,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:44:59,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:44:20,"RT @MSTheater: Don't miss @BTS_twt performing here at the @AMAs here on November 19th!

Tickets: https://t.co/bUOpy3VPya https://t.co/fc1Il…"
2017-11-10 01:43:09,"RT @MSPowerBI: Find out how #PowerBI Premium will evolve over time. Read the whitepaper:
https://t.co/WONWUPws8b"
2017-11-10 01:42:20,RT @MSTheater: Only a few tickets remain!! Don't miss @Pink &amp; all your other favorite artists perform LIVE at Microsoft Theater on November…
2017-11-10 01:42:01,.@Surface products shone bright at #AdobeMAX2017. It's safe to say the #Surface family made quite an impression.… https://t.co/DUNcRk8v0b
2017-11-10 01:41:03,"RT @GlassLewis: GL Proxy Season Insider, Nov. 9: Woolworths, Ardent Leisure, Microsoft, Sasol https://t.co/BWKImsGDD5 $SOL $MSFT $WOW $AAD…"
2017-11-10 01:41:02,RT @Azure: Announcing automatic #OS upgrades for #Azure #VM scale sets! Learn more: https://t.co/pHy0MBLUOr
2017-11-10 01:39:06,RT @MicrosoftStore: Ready for the most powerful Surface laptop yet? Pre-order Surface Book 2 today: https://t.co/Y7K2dUYNu0 https://t.co/hg…
2017-11-10 01:39:03,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:38:25,RT @msdev: Build cross-platform desktop #apps with .NET Core 2.0 and https://t.co/1eytkspG9I thanks to @BFreakout and @robert0muehsig: http…
2017-11-10 01:38:15,"RT @Azure: Toasty treat - ✔️, Cheesy goodness - ✔️, Energy drinks - ✔️! We're all geared up. R U Ready for #MSFTConnect? https://t.co/9NTgN…"
